童祭,,,,名詞,固有名詞,一般,*,*,*,童祭,ワラベマツリ,ワラベマツリ,東方Project
玉兎,,,,名詞,固有名詞,一般,*,*,*,玉兎,ギョクト,ギョクト,東方Project
儚月,,,,名詞,固有名詞,一般,*,*,*,儚月,ボウゲツ,ボーゲツ,東方Project
例月祭,,,,名詞,固有名詞,一般,*,*,*,例月祭,レイゲツサイ,レイゲツサイ,東方Project
八卦炉,,,,名詞,固有名詞,一般,*,*,*,八卦炉,ハッケロ,ハッケロ,東方Project
妖,,,,名詞,固有名詞,一般,*,*,*,妖,アヤカシ,アヤカシ,東方Project
陰陽玉,,,,名詞,固有名詞,一般,*,*,*,陰陽玉,オンミョウギョク,オンミョーギョク,東方Project
式神,,,,名詞,固有名詞,一般,*,*,*,式神,シキガミ,シキガミ,東方Project
人妖,,,,名詞,固有名詞,一般,*,*,*,人妖,ジンヨウ,ジンヨー,東方Project
ZUN帽,,,,名詞,固有名詞,一般,*,*,*,ZUN帽,ズンボウ,ズンボー,東方Project
妖気,,,,名詞,固有名詞,一般,*,*,*,妖気,ヨウキ,ヨーキ,東方Project
妖術,,,,名詞,固有名詞,一般,*,*,*,妖術,ヨウジュツ,ヨージュツ,東方Project
妖力,,,,名詞,固有名詞,一般,*,*,*,妖力,ヨウリョク,ヨーリョク,東方Project
霊気,,,,名詞,固有名詞,一般,*,*,*,霊気,レイキ,レイキ,東方Project
霊力,,,,名詞,固有名詞,一般,*,*,*,霊力,レイリョク,レイリョク,東方Project
博麗大結界,,,,名詞,固有名詞,一般,*,*,*,博麗大結界,ハクレイダイケッカイ,ハクレイダイケッカイ,東方Project
夢幻遺跡,,,,名詞,固有名詞,一般,*,*,*,夢幻遺跡,ムゲンイセキ,ムゲンイセキ,東方Project
安地,,,,名詞,固有名詞,一般,*,*,*,安地,アンチ,アンチ,東方Project
エクステンド,,,,名詞,固有名詞,一般,*,*,*,エクステンド,エクステンド,エクステンド,東方Project
残機,,,,名詞,固有名詞,一般,*,*,*,残機,ザンキ,ザンキ,東方Project
自機,,,,名詞,固有名詞,一般,*,*,*,自機,ジキ,ジキ,東方Project
スペカ,,,,名詞,固有名詞,一般,*,*,*,スペカ,スペカ,スペカ,東方Project
スペルカード,,,,名詞,固有名詞,一般,*,*,*,スペルカード,スペルカード,スペルカード,東方Project
中ボス,,,,名詞,固有名詞,一般,*,*,*,中ボス,チュウボス,チューボス,東方Project
へにょり,,,,名詞,固有名詞,一般,*,*,*,へにょり,ヘニョリ,ヘニョリ,東方Project
例大祭,,,,名詞,固有名詞,一般,*,*,*,例大祭,レイタイサイ,レイタイサイ,東方Project
紅楼夢,,,,名詞,固有名詞,一般,*,*,*,紅楼夢,コウロウム,コウロウム,東方Project
創想話,,,,名詞,固有名詞,一般,*,*,*,創想話,ソウソウワ,ソウソウワ,東方Project
